id,text,label
184,stay tonight. slept wonderful. love comforters double sheets. kids loved indoor pool morning hot chocolate. left upscale shower samples not typical brands. got room service dinner nights n't terribly expensive actually tasted good. parking does cost 21 bucks parking just expensive seattle. got great deal room did n't feel bad extras. paid extra internet room bucks day internet long distance phone calls. definitely stay. ,5
185,great business hotel stayed hotel times year business really good experience overall. staff members encountered friendly desk staff staff members encountered elevators. rooms immaculate hotel well-maintained. room service quick complimentary beverage service morning great. location walking distance tons restaurants shopping. thing so-so thing restaurant food service italian restaurant inside hotel. prices average service slow recommend checking restaurants area eating. n't restaurant particularly bad just lot better restaurants close walking distance.all great place stay business use marriott points long weekend. ,5
186,great service probably half star star hotel. guest services outstanding employees ask needed help walking getting hotel desk. ate hotel cafe 2nd floor quick bite checking steak sandwich tender tasted. hot water bathroom instant towels nice. paid 100 night priceline think parking hotel 21 dollars night.feel free ask questions. ,4
187,stayed saturday night stop flying home day. floor overlooking expressway. hear noise. restaurants walked square 4 blocks hotel nothing open 2000 saturday hotel restaurants decided not good choice. bed comfortable. today checking bank statements unexplained 104 charge credit card. real test phone calls correct mistake really just hotel. nothing special bit isolated close expressway. ,3
188,expect saw rate online sites werent planning stay got group rate 129 room worthwhile certainly wouldnt pay seen rate 199.the room clean spacious comfortable. really great view city.the service friendly. desk pretty slow hotel fully booked busy.the pool pleasant restaurant expect renaissance.the hotel hill fairly steep climb cheap taxi ride didnt feel like walking. ,3
189,happier reservation hotels minute taxes paid 200 room. free coffee hot chocolate request wake-up. stayed similar boutique-style hotels cities in-room coffee fan bathroom non-chipping tiles bathroom. personally not recommend hotel desk personnel helpful reasonably friendly. bell personnel left waiting 90+ weather half hour said right car. ,2
190,bad vibrations short version air conditioning hotel builds harmonic modulating vibration ducts coming basement. room air returns coming 2 minute buildup release noise drove nuts. figured nicely moved room realize problem probably hear rooms loud did not drive nuts low level. liked open windows hotel right i-5 continuously traveled types vehicles quite loud windows open not.the normal level great marriott service pleasant not stay facility changes air. ,2
191,checked early wo n't stay room dirty checked food substances carpet. late night let. got evening no maid service n't provide maid service stay week. furnishings cheap room small simply not worth price. motel 6 masquerading pricier simply not worth. ,2
192,parking fee stinks. husband booked room year half ago wonderful view city lights. unfortunately gotten 11 p.m. did n't chance. wanted thrilled got great deal priceline days ago looked forward nice time weekend.at check-in parking car lot informed park hotel pay 19 night car. told expensive places park area total lie way day walking area. probably checked ahead time honestly ca n't remember time hotel renting room does n't free parking greatly reduced stay. bad customer service.the woman checked not friendly barely polite maybe did n't pay 160 night like offer website 11th floor freeway view. quite noisy not pretty. disappointing. requests ahead time king bed non-smoking room taken care double check check-in.one good thing offered complimentary hot chocolate wakeup tasty. stay closer home affordable hotel does n't stiff parking time. ,2
193,fine hotel stayed august 2004 hotel better expected. hotel internet no experience seattle environs. renaissance sits atop hill suppose nearly mile seattle straight walk seafront. walking different matter n't stay not walk hills b n't want pay taxi fare hotel cost 5 7 usually. hotel extremely comfortable small pool 28th floor gym staff extremely friendly. nicer hotels stayed. ,4
